district_code,month,flood_index,heat_index,rainfall_anomaly_z,temp_anomaly_z,ndvi,flood_events_count,heatwave_days
D-107,2021-03,100.0,45.9,1.753,0.632,0.444,5,4
D-107,2021-04,100.0,57.59,2.954,-0.781,0.46,1,4
D-107,2021-05,88.35,67.77,1.968,-0.191,0.36,4,3
D-107,2021-06,78.01,61.61,1.341,-0.13,0.377,2,3
D-107,2021-07,74.22,58.69,-0.22,-0.021,0.49,2,2
D-107,2021-08,66.3,50.1,1.244,0.058,0.48,0,5
D-107,2021-09,55.78,33.32,1.412,-0.396,0.517,1,1
D-107,2021-10,64.01,28.4,0.128,0.107,0.563,0,2
D-107,2021-11,64.85,23.8,0.865,0.307,0.559,0,0
D-107,2021-12,74.34,26.5,1.892,-0.619,0.591,5,2
D-107,2022-01,89.44,37.3,2.405,0.18,0.492,2,0
D-107,2022-02,100.0,48.92,3.0,-0.038,0.501,3,2
D-107,2022-03,100.0,45.36,3.0,0.577,0.494,2,4
D-107,2022-04,97.87,53.32,2.951,0.625,0.442,1,1
D-107,2022-05,86.96,64.7,1.112,0.507,0.426,2,4
D-107,2022-06,78.08,71.72,0.946,0.991,0.416,3,1
D-107,2022-07,73.05,63.72,1.688,1.168,0.396,3,4
D-107,2022-08,76.9,62.06,0.443,0.873,0.41,1,3
D-107,2022-09,77.53,50.46,1.606,0.408,0.455,1,3
D-107,2022-10,77.79,37.12,2.163,-0.421,0.518,6,1
D-107,2022-11,77.76,27.09,2.304,-0.149,0.543,0,2
D-107,2022-12,86.52,23.12,1.932,0.546,0.558,3,2
D-107,2023-01,96.21,35.31,3.0,0.893,0.493,4,4
D-107,2023-02,100.0,47.33,2.018,0.303,0.464,1,4
D-107,2023-03,100.0,55.94,1.721,1.04,0.436,5,2
D-107,2023-04,100.0,63.01,3.0,0.38,0.39,5,3
D-107,2023-05,97.99,70.77,1.724,1.144,0.401,2,3
D-107,2023-06,85.92,83.9,1.424,0.105,0.292,1,8
D-107,2023-07,73.08,78.11,0.772,1.42,0.328,1,5
D-107,2023-08,73.04,65.54,0.84,0.087,0.451,3,7
D-107,2023-09,69.13,48.43,1.046,0.638,0.497,3,3
D-107,2023-10,71.66,43.85,1.468,-0.807,0.436,1,1
D-107,2023-11,84.41,32.2,1.454,-1.529,0.552,0,3
D-107,2023-12,92.93,27.37,2.17,-0.562,0.553,2,1
D-107,2024-01,100.0,36.22,3.0,0.207,0.476,0,2
D-107,2024-02,100.0,46.03,3.0,0.033,0.454,1,2
D-107,2024-03,100.0,61.47,2.886,2.069,0.437,1,5
D-107,2024-04,100.0,72.88,1.721,1.553,0.361,3,5
D-107,2024-05,100.0,66.47,2.131,-0.096,0.358,2,1
D-107,2024-06,95.84,59.11,2.785,-0.628,0.423,6,3
D-107,2024-07,82.85,62.56,1.77,0.249,0.439,2,3
D-107,2024-08,74.53,55.56,-0.364,-0.719,0.475,1,3
D-107,2024-09,67.03,47.99,1.014,-0.329,0.465,3,5
D-107,2024-10,74.25,45.51,1.103,1.206,0.505,0,2
D-107,2024-11,82.69,38.04,1.644,-0.484,0.482,2,7
D-107,2024-12,85.72,34.77,2.148,0.61,0.493,5,2
D-108,2021-01,82.07,66.64,3.0,0.752,0.404,1,2
D-108,2021-02,90.05,67.27,1.175,1.368,0.367,3,3
D-108,2021-03,97.82,71.76,1.6,0.032,0.34,1,2
D-108,2021-04,100.0,83.72,1.282,1.991,0.325,2,6
D-108,2021-05,82.9,91.41,0.35,1.128,0.327,4,11
D-108,2021-06,78.28,97.47,2.009,1.88,0.272,1,6
D-108,2021-07,72.35,90.92,1.17,2.638,0.293,4,2
D-108,2021-08,54.08,79.11,1.169,2.655,0.356,0,7
D-108,2021-09,53.22,69.85,0.469,1.915,0.401,1,2
D-108,2021-10,60.01,64.77,-0.24,0.934,0.47,2,4
D-108,2021-11,66.52,58.6,1.825,0.573,0.444,2,6
D-108,2021-12,71.76,56.33,0.364,1.028,0.481,3,2
D-108,2022-01,80.13,61.31,1.628,0.911,0.418,4,0
D-108,2022-02,89.41,75.73,2.684,1.402,0.376,0,4
D-108,2022-03,100.0,88.62,2.482,1.681,0.264,2,8
D-108,2022-04,93.06,96.46,1.058,0.497,0.336,3,3
D-108,2022-05,91.57,100.0,0.948,2.685,0.32,0,1
D-108,2022-06,74.5,100.0,0.177,0.983,0.272,4,7
D-108,2022-07,68.4,97.72,1.616,2.41,0.29,1,4
D-108,2022-08,63.66,83.91,1.51,0.852,0.324,3,2
D-108,2022-09,51.76,76.35,-0.151,0.342,0.398,2,4
D-108,2022-10,52.56,59.11,0.659,0.655,0.497,1,4
D-108,2022-11,63.82,55.73,2.134,0.398,0.446,2,4
D-108,2022-12,78.63,55.53,1.988,-0.231,0.474,0,1
D-108,2023-01,91.39,65.8,1.876,0.296,0.422,3,5
D-108,2023-02,96.84,81.62,3.0,1.036,0.347,1,5
D-108,2023-03,98.12,89.41,2.427,2.848,0.292,2,5
D-108,2023-04,97.66,89.07,1.072,2.744,0.3,1,4
D-108,2023-05,92.2,100.0,1.822,1.393,0.28,3,3
D-108,2023-06,88.63,100.0,2.262,2.524,0.239,0,8
D-108,2023-07,74.36,97.01,-0.119,1.793,0.344,0,7
D-108,2023-08,57.2,95.98,0.43,1.495,0.309,3,5
D-108,2023-09,50.9,87.6,-0.689,1.923,0.403,0,5
D-108,2023-10,54.73,77.64,0.068,3.0,0.382,0,4
D-108,2023-11,63.58,76.14,1.529,0.997,0.422,1,6
D-108,2023-12,78.49,66.49,1.958,0.192,0.378,4,5
D-108,2024-01,74.58,65.76,0.718,0.647,0.399,2,1
D-108,2024-02,83.39,71.15,2.349,1.961,0.388,4,1
D-108,2024-03,89.64,86.28,1.159,2.79,0.376,1,4
D-108,2024-04,87.93,94.95,1.794,1.473,0.272,2,4
D-108,2024-05,95.1,100.0,1.902,1.45,0.269,2,7
D-108,2024-06,86.57,100.0,2.501,2.506,0.287,0,4
D-108,2024-07,66.0,100.0,-0.01,2.571,0.323,2,3
D-108,2024-08,46.58,100.0,0.322,2.166,0.33,0,5
D-108,2024-09,45.05,91.27,1.433,1.746,0.395,1,2
D-108,2024-10,51.45,77.3,0.585,1.091,0.406,1,2
D-108,2024-11,71.57,76.14,2.49,2.028,0.408,2,6
D-108,2024-12,87.54,69.76,1.384,0.359,0.41,1,1
D-109,2021-01,78.1,29.97,0.705,-1.555,0.521,0,1
D-109,2021-02,83.76,38.6,2.478,1.501,0.536,6,2
D-109,2021-03,84.56,49.57,2.616,-0.007,0.431,4,2
D-109,2021-04,73.71,57.28,1.628,0.237,0.462,0,2
D-109,2021-05,78.12,68.55,0.764,1.367,0.465,1,6
D-109,2021-06,69.36,75.18,0.622,1.276,0.392,3,4
D-109,2021-07,75.12,74.63,2.375,1.087,0.334,0,5
D-109,2021-08,66.47,56.41,1.559,1.545,0.461,2,4
D-109,2021-09,56.65,38.77,-0.38,-0.349,0.581,0,2
D-109,2021-10,57.58,29.65,0.916,-0.347,0.55,3,1
D-109,2021-11,67.92,21.74,1.096,-1.081,0.526,1,1
D-109,2021-12,74.96,18.53,1.392,-0.257,0.586,2,3
D-109,2022-01,88.35,24.07,2.84,-0.329,0.564,1,0
D-109,2022-02,99.45,29.05,1.836,-0.171,0.512,3,5
D-109,2022-03,99.22,38.85,0.964,-0.369,0.494,5,4
D-109,2022-04,93.48,50.19,3.0,1.099,0.436,1,4
D-109,2022-05,86.69,62.97,1.719,1.176,0.4,3,4
D-109,2022-06,84.99,64.28,2.465,0.072,0.398,2,5
D-109,2022-07,70.01,65.25,0.863,0.548,0.437,2,3
D-109,2022-08,65.35,61.39,0.864,0.867,0.395,1,1
D-109,2022-09,57.43,50.32,0.27,1.314,0.426,1,4
D-109,2022-10,54.75,31.6,1.165,-0.749,0.491,1,1
D-109,2022-11,56.4,28.69,-0.266,-0.974,0.581,1,3
D-109,2022-12,60.04,21.49,0.457,-2.01,0.543,1,2
D-109,2023-01,77.57,24.68,2.151,-1.066,0.59,1,3
D-109,2023-02,83.91,33.95,0.066,0.077,0.492,1,4
D-109,2023-03,95.44,43.5,2.095,-1.475,0.488,2,4
D-109,2023-04,100.0,60.63,3.0,1.216,0.423,2,5
D-109,2023-05,96.37,72.44,3.0,0.686,0.391,4,3
D-109,2023-06,86.89,82.06,2.096,1.263,0.345,4,3
D-109,2023-07,75.62,72.68,2.889,1.353,0.41,2,5
D-109,2023-08,54.47,68.54,-1.175,-0.038,0.395,2,5
D-109,2023-09,44.63,58.82,2.053,1.442,0.455,1,3
D-109,2023-10,48.67,46.51,0.452,0.124,0.51,0,5
D-109,2023-11,58.93,33.19,1.036,-0.671,0.517,2,1
D-109,2023-12,77.69,31.49,1.017,-0.734,0.561,4,0
D-109,2024-01,79.13,27.05,1.105,-1.249,0.524,2,0
D-109,2024-02,98.62,37.42,1.653,-0.611,0.454,1,3
D-109,2024-03,96.27,51.05,0.845,1.976,0.442,2,2
D-109,2024-04,95.76,61.68,3.0,-0.167,0.41,2,3
D-109,2024-05,89.81,67.51,2.005,1.222,0.431,0,3
D-109,2024-06,79.26,72.7,2.414,0.912,0.357,1,6
D-109,2024-07,58.95,67.11,-0.088,0.621,0.453,1,4
D-109,2024-08,55.62,62.21,0.788,0.429,0.468,2,2
D-109,2024-09,48.35,54.5,0.575,-1.106,0.488,1,3
D-109,2024-10,60.15,42.22,1.861,0.291,0.496,0,3
D-109,2024-11,72.35,34.29,2.045,0.943,0.49,4,0
D-109,2024-12,73.07,34.69,0.447,-0.582,0.498,1,2
D-110,2021-01,50.86,51.03,0.974,0.602,0.488,2,0
D-110,2021-02,64.87,64.26,0.808,-0.142,0.42,4,2
D-110,2021-03,64.78,68.14,0.025,1.683,0.359,6,2
D-110,2021-04,72.07,79.82,2.105,1.849,0.365,4,4
D-110,2021-05,55.47,86.33,0.33,1.394,0.352,0,10
D-110,2021-06,53.66,82.33,0.967,0.785,0.355,1,6
D-110,2021-07,44.46,78.49,-0.169,0.795,0.417,1,2
D-110,2021-08,42.47,70.8,-0.216,1.91,0.353,2,3
D-110,2021-09,24.32,54.32,-0.95,1.233,0.451,3,3
D-110,2021-10,37.23,49.82,0.01,-0.821,0.485,1,1
D-110,2021-11,36.11,44.22,-0.256,-0.241,0.546,0,5
D-110,2021-12,43.54,39.64,0.432,0.387,0.548,0,1
D-110,2022-01,48.03,42.25,-0.421,0.102,0.543,0,1
D-110,2022-02,59.76,48.44,2.101,-0.791,0.476,2,4
D-110,2022-03,61.74,59.11,0.066,1.739,0.473,0,1
D-110,2022-04,59.29,65.48,0.261,0.565,0.412,0,5
D-110,2022-05,49.39,73.35,-0.09,1.45,0.415,3,3
D-110,2022-06,36.98,77.57,0.005,0.803,0.384,2,0
D-110,2022-07,30.46,75.63,-1.413,1.327,0.444,0,1
D-110,2022-08,19.85,67.71,-0.344,-0.413,0.441,0,5
D-110,2022-09,32.63,52.3,-0.333,-0.018,0.513,0,3
D-110,2022-10,25.87,44.87,0.018,-1.102,0.526,0,3
D-110,2022-11,34.56,44.73,0.266,-0.166,0.522,2,0
D-110,2022-12,40.46,39.49,0.541,-0.702,0.54,3,0
D-110,2023-01,54.88,38.65,0.349,0.107,0.514,1,3
D-110,2023-02,67.54,57.59,1.836,0.14,0.439,3,4
D-110,2023-03,74.15,68.55,1.811,1.455,0.362,4,4
D-110,2023-04,74.62,78.38,2.067,1.704,0.351,1,5
D-110,2023-05,63.2,85.88,0.95,1.16,0.406,0,6
D-110,2023-06,52.02,89.97,0.638,2.829,0.399,1,6
D-110,2023-07,36.81,83.87,-0.153,1.214,0.354,0,2
D-110,2023-08,38.9,80.62,1.39,0.365,0.394,2,3
D-110,2023-09,29.06,71.41,-0.552,0.009,0.43,0,2
D-110,2023-10,27.98,58.1,-0.396,0.293,0.513,0,4
D-110,2023-11,28.22,57.47,-2.058,-0.593,0.442,1,5
D-110,2023-12,26.34,58.3,-0.491,0.922,0.438,1,3
D-110,2024-01,39.15,68.43,0.97,0.424,0.439,1,4
D-110,2024-02,55.78,72.05,1.425,1.469,0.406,1,2
D-110,2024-03,74.45,85.75,1.884,1.796,0.337,5,3
D-110,2024-04,67.58,97.68,1.943,1.44,0.28,3,6
D-110,2024-05,57.62,96.14,0.789,1.996,0.277,0,6
D-110,2024-06,54.1,100.0,0.091,2.612,0.305,2,4
D-110,2024-07,35.08,96.76,0.693,1.339,0.35,1,4
D-110,2024-08,32.81,90.09,-0.321,0.58,0.3,1,9
D-110,2024-09,26.39,74.98,-0.134,0.938,0.386,2,3
D-110,2024-10,28.08,65.68,0.129,1.159,0.468,1,4
D-110,2024-11,38.47,59.4,0.311,0.358,0.451,1,2
D-110,2024-12,49.74,55.54,-0.618,1.111,0.489,1,5
D-111,2021-01,62.24,47.08,0.78,-0.064,0.526,2,2
D-111,2021-02,78.33,40.38,3.0,0.373,0.531,3,5
D-111,2021-03,93.39,60.54,2.195,0.121,0.406,1,3
D-111,2021-04,85.94,72.49,1.666,1.195,0.353,2,9
D-111,2021-05,82.61,75.23,3.0,1.652,0.371,3,2
D-111,2021-06,65.25,76.64,0.665,1.006,0.358,2,0
D-111,2021-07,52.36,83.84,0.089,0.883,0.445,1,6
D-111,2021-08,30.47,73.53,0.419,1.805,0.39,2,7
D-111,2021-09,28.07,57.77,-1.133,-0.44,0.457,1,1
D-111,2021-11,46.53,37.56,0.476,-0.777,0.464,0,6
D-111,2021-12,56.54,35.39,1.27,-0.487,0.546,0,2
D-111,2022-01,73.29,40.61,1.138,-0.841,0.508,0,0
D-111,2022-02,82.73,48.58,2.375,0.475,0.48,0,2
D-111,2022-03,89.38,54.26,1.765,-0.348,0.473,3,2
D-111,2022-04,88.48,61.21,2.785,0.108,0.39,1,4
D-111,2022-05,81.04,71.45,1.547,1.039,0.413,2,5
D-111,2022-06,75.18,76.42,1.471,1.316,0.368,3,6
D-111,2022-07,60.06,64.37,1.926,0.916,0.371,1,7
D-111,2022-08,42.15,61.05,0.692,-0.072,0.461,3,5
D-111,2022-09,37.97,53.04,1.082,0.578,0.485,2,4
D-111,2022-10,39.46,41.25,-0.262,-1.092,0.517,0,2
D-111,2022-11,43.98,38.2,-0.166,-0.716,0.536,1,1
D-111,2022-12,57.43,36.95,0.449,0.274,0.488,0,3
D-111,2023-01,70.57,40.68,0.41,-0.571,0.483,3,1
D-111,2023-02,68.47,45.59,-0.066,0.718,0.511,1,1
D-111,2023-03,80.89,55.46,0.047,1.278,0.437,1,2
D-111,2023-04,87.13,66.93,1.018,-0.618,0.434,1,6
D-111,2023-05,77.55,79.81,1.546,1.707,0.416,0,10
D-111,2023-06,70.12,92.54,1.23,1.486,0.329,3,8
D-111,2023-08,59.87,69.9,1.905,0.908,0.441,4,0
D-111,2023-09,48.84,67.23,0.573,1.214,0.445,0,1
D-111,2023-10,46.9,52.93,0.331,0.49,0.495,1,3
D-111,2023-11,47.34,44.54,1.153,-0.39,0.541,1,3
D-111,2023-12,59.74,46.87,0.477,-0.231,0.49,4,3
D-111,2024-01,66.04,45.36,2.106,0.342,0.439,2,3
D-111,2024-02,72.51,60.19,1.865,-0.034,0.46,0,2
D-111,2024-03,80.98,66.12,1.557,0.741,0.362,1,1
D-111,2024-04,89.24,70.87,2.589,1.133,0.323,1,3
D-111,2024-05,83.38,82.81,2.166,0.832,0.285,4,6
D-111,2024-06,81.11,92.31,1.526,1.53,0.254,1,4
D-111,2024-07,68.38,93.02,1.823,3.0,0.289,2,6
D-111,2024-08,54.71,82.74,2.139,1.268,0.388,2,2
D-111,2024-09,46.37,74.03,0.171,0.817,0.407,1,4
D-111,2024-10,60.68,58.36,-0.219,-0.289,0.478,3,2
D-111,2024-11,64.26,52.68,0.696,-0.383,0.449,2,3
D-111,2024-12,65.1,46.34,1.139,1.084,0.485,1,5
D-112,2021-01,68.76,71.57,1.299,0.734,0.363,0,5
D-112,2021-02,76.58,74.56,0.729,-0.076,0.372,3,4
D-112,2021-03,82.87,93.87,0.904,1.086,0.325,3,3
D-112,2021-04,78.39,100.0,1.441,1.172,0.305,2,3
D-112,2021-05,64.94,100.0,1.234,2.447,0.221,2,3
D-112,2021-06,51.67,100.0,-0.166,2.287,0.345,0,4
D-112,2021-07,39.88,100.0,-0.343,2.809,0.264,0,5
D-112,2021-08,41.37,87.58,0.397,0.801,0.296,1,5
D-112,2021-09,33.2,79.11,-0.158,1.733,0.393,0,9
D-112,2021-10,37.85,74.06,-1.256,2.67,0.406,1,1
D-112,2021-11,42.26,65.29,0.694,0.866,0.451,2,5
D-112,2021-12,54.15,59.99,1.929,-1.05,0.468,1,3
D-112,2022-01,63.44,65.08,0.361,1.107,0.37,0,4
D-112,2022-02,76.97,74.0,1.94,1.713,0.414,1,2
D-112,2022-03,76.54,92.16,2.652,0.244,0.318,0,5
D-112,2022-04,77.49,100.0,1.567,1.491,0.328,3,3
D-112,2022-05,64.02,100.0,1.612,3.0,0.33,1,7
D-112,2022-06,55.0,100.0,0.37,1.736,0.31,0,9
D-112,2022-07,47.11,100.0,-0.22,2.082,0.292,1,4
D-112,2022-08,52.19,88.7,-0.04,2.683,0.362,3,3
D-112,2022-09,45.24,73.27,0.91,0.566,0.374,1,6
D-112,2022-10,48.74,70.18,0.905,0.733,0.427,2,2
D-112,2022-11,47.27,64.51,-0.367,0.557,0.417,3,8
D-112,2022-12,60.35,69.6,-0.05,1.343,0.355,1,4
D-112,2023-01,71.62,77.21,0.575,0.214,0.399,2,3
D-112,2023-02,78.6,84.45,1.913,1.207,0.371,3,6
D-112,2023-03,82.58,97.63,1.81,1.152,0.293,5,5
D-112,2023-04,78.21,100.0,2.377,2.581,0.293,3,6
D-112,2023-05,69.79,100.0,0.248,1.26,0.256,1,6
D-112,2023-06,63.11,100.0,1.205,2.309,0.277,1,6
D-112,2023-07,55.72,100.0,0.37,1.405,0.269,0,8
D-112,2023-08,39.01,95.02,-0.911,2.265,0.355,0,8
D-112,2023-09,41.47,81.54,-0.121,2.149,0.391,1,3
D-112,2023-10,41.05,81.91,0.27,1.351,0.366,0,4
D-112,2023-11,49.16,76.26,0.473,1.922,0.422,2,2
D-112,2023-12,61.61,85.35,1.217,1.309,0.345,3,4
D-112,2024-01,83.58,83.6,-0.274,0.171,0.354,4,2
D-112,2024-02,88.84,91.51,1.125,1.099,0.277,3,4
D-112,2024-03,95.42,98.3,3.0,1.451,0.285,2,5
D-112,2024-04,85.06,100.0,1.674,2.009,0.288,2,3
D-112,2024-05,76.18,100.0,1.891,2.929,0.292,4,4
D-112,2024-06,64.8,100.0,0.942,1.926,0.282,0,3
D-112,2024-07,46.7,100.0,0.655,3.0,0.316,2,6
D-112,2024-08,43.78,100.0,-1.004,1.882,0.271,1,11
D-112,2024-09,45.41,100.0,0.114,0.771,0.284,1,3
D-112,2024-10,51.36,85.88,0.86,2.126,0.332,0,5
D-112,2024-11,57.6,79.31,0.694,1.519,0.395,1,6
D-112,2024-12,65.6,78.02,1.379,1.573,0.319,0,7
D-113,2021-01,67.96,62.98,1.782,1.795,0.403,1,1
D-113,2021-02,78.25,59.67,1.103,-0.119,0.416,1,4
D-113,2021-03,74.43,64.62,1.431,0.075,0.451,2,2
D-113,2021-04,79.27,78.98,1.669,0.614,0.419,0,5
D-113,2021-05,66.04,85.15,1.577,1.742,0.316,0,4
D-113,2021-06,56.84,90.3,1.084,1.728,0.323,0,5
D-113,2021-07,46.39,83.21,0.674,1.468,0.364,1,8
D-113,2021-08,35.76,76.57,-0.928,1.397,0.387,1,5
D-113,2021-09,37.85,66.67,0.58,1.548,0.467,1,1
D-113,2021-10,40.46,54.69,-1.128,-0.353,0.462,1,1
D-113,2021-11,41.69,41.9,-0.373,-0.204,0.563,1,1
D-113,2021-12,53.05,40.75,-0.34,-0.214,0.496,3,1
D-113,2022-01,71.98,42.61,1.832,-0.176,0.585,2,5
D-113,2022-02,79.72,44.83,1.857,-0.907,0.475,1,5
D-113,2022-03,79.36,58.31,2.37,1.285,0.449,0,2
D-113,2022-04,75.65,74.42,2.031,0.977,0.372,0,2
D-113,2022-05,78.33,95.0,1.421,2.92,0.274,4,6
D-113,2022-06,71.93,100.0,1.172,0.779,0.305,4,5
D-113,2022-07,58.37,100.0,1.001,0.29,0.302,1,7
D-113,2022-08,44.48,89.84,0.098,2.214,0.356,1,5
D-113,2022-09,44.3,75.68,-0.886,1.662,0.42,0,4
D-113,2022-10,34.86,62.86,0.023,1.383,0.43,0,4
D-113,2022-11,41.68,48.86,0.263,0.032,0.539,1,5
D-113,2022-12,56.95,51.02,-0.115,-0.506,0.458,1,1
D-113,2023-01,67.3,53.33,1.207,0.086,0.485,1,2
D-113,2023-02,80.69,63.57,1.397,0.92,0.406,4,3
D-113,2023-03,83.19,67.97,1.856,1.534,0.454,3,10
D-113,2023-04,81.88,78.15,1.891,0.984,0.368,1,4
D-113,2023-05,86.81,86.5,1.507,2.013,0.329,1,5
D-113,2023-06,79.04,87.96,1.341,2.117,0.327,3,5
D-113,2023-07,68.89,82.94,2.029,0.876,0.315,0,3
D-113,2023-08,60.89,72.84,-0.154,0.643,0.389,1,5
D-113,2023-09,50.05,63.95,1.288,0.221,0.397,0,5
D-113,2023-10,46.44,55.33,0.927,0.935,0.513,3,7
D-113,2023-11,46.2,45.97,-0.492,0.877,0.502,0,2
D-113,2023-12,57.02,47.05,1.375,0.169,0.498,1,2
D-113,2024-01,60.92,48.7,1.823,-0.561,0.461,1,3
D-113,2024-02,72.28,62.24,0.792,-0.248,0.404,1,5
D-113,2024-03,73.48,76.74,2.485,0.719,0.351,0,4
D-113,2024-04,69.36,92.62,1.254,1.791,0.317,4,8
D-113,2024-05,67.85,100.0,1.032,2.019,0.304,1,4
D-113,2024-06,59.95,98.4,1.595,1.244,0.305,0,7
D-113,2024-07,44.4,94.53,-0.147,1.672,0.324,1,7
D-113,2024-08,34.13,71.78,0.727,1.433,0.432,0,1
D-113,2024-09,23.14,64.2,-0.557,0.664,0.434,1,6
D-113,2024-10,31.25,60.3,0.137,1.128,0.492,0,7
D-113,2024-11,44.04,49.59,-0.287,-1.246,0.496,0,2
D-113,2024-12,46.36,41.1,-0.647,0.723,0.532,1,0
D-114,2021-01,61.9,31.51,0.661,0.152,0.588,1,1
D-114,2021-02,74.84,36.23,2.825,-0.473,0.535,3,1
D-114,2021-03,71.86,48.1,1.149,-0.125,0.527,2,3
D-114,2021-04,72.99,55.46,2.741,0.142,0.463,3,3
D-114,2021-05,76.04,62.12,1.185,0.162,0.447,0,8
D-114,2021-06,71.11,56.79,1.264,0.658,0.471,2,2
D-114,2021-07,45.18,53.96,0.067,0.808,0.451,1,4
D-114,2021-08,38.81,48.94,-1.488,0.751,0.424,2,3
D-114,2021-09,25.05,31.02,-0.232,-1.416,0.617,0,4
D-114,2021-10,30.08,24.1,-1.604,-0.8,0.633,1,2
D-114,2021-11,39.3,15.06,1.813,-0.755,0.579,0,0
D-114,2021-12,42.56,10.02,1.252,-0.408,0.6,2,0
D-114,2022-01,57.03,21.4,0.648,0.015,0.57,0,1
D-114,2022-02,59.67,28.8,-0.676,-1.211,0.53,2,0
D-114,2022-03,63.45,47.84,0.34,0.889,0.445,4,3
D-114,2022-04,67.64,57.4,0.767,1.275,0.443,0,5
D-114,2022-05,58.35,63.48,0.97,1.062,0.428,4,2
D-114,2022-06,48.78,65.11,1.156,0.118,0.478,2,2
D-114,2022-07,47.23,62.84,0.401,0.908,0.457,3,2
D-114,2022-08,36.74,44.23,-0.037,0.262,0.53,1,0
D-114,2022-09,28.79,28.91,1.169,-1.44,0.535,0,4
D-114,2022-10,23.7,23.72,-0.331,-0.706,0.532,1,5
D-114,2022-11,35.96,25.08,-0.165,-0.981,0.542,0,0
D-114,2022-12,47.18,11.47,0.953,-2.761,0.654,2,1
D-114,2023-01,55.34,23.77,1.101,-2.778,0.56,1,3
D-114,2023-02,63.51,33.43,0.406,-0.616,0.565,1,1
D-114,2023-03,63.45,47.16,1.481,0.478,0.432,1,2
D-114,2023-04,55.43,58.15,1.354,0.912,0.483,1,3
D-114,2023-05,56.61,65.49,0.248,0.519,0.385,3,7
D-114,2023-06,53.98,77.36,0.379,1.489,0.42,2,3
D-114,2023-07,33.93,70.94,-1.53,1.904,0.34,2,2
D-114,2023-08,32.49,60.8,0.127,-0.763,0.485,2,6
D-114,2023-09,28.96,47.85,-0.657,-0.849,0.546,0,2
D-114,2023-10,34.95,45.32,-0.569,0.369,0.51,0,0
D-114,2023-11,41.49,30.0,0.475,0.015,0.561,0,1
D-114,2023-12,36.75,14.53,0.107,-1.551,0.646,2,0
D-114,2024-01,49.69,21.05,-0.055,-0.487,0.557,3,2
D-114,2024-02,60.46,34.24,1.337,1.822,0.592,0,0
D-114,2024-03,63.42,45.98,1.643,0.637,0.399,4,2
D-114,2024-04,65.5,60.33,0.258,1.419,0.395,2,2
D-114,2024-05,57.87,71.58,-0.074,1.381,0.388,4,6
D-114,2024-06,42.38,71.16,0.351,-0.014,0.381,0,2
D-114,2024-07,31.7,63.95,-0.49,0.449,0.462,1,2
D-114,2024-08,32.43,53.88,-1.669,0.236,0.506,1,2
D-114,2024-09,32.4,41.38,-1.303,-0.965,0.568,0,5
D-114,2024-10,30.64,33.31,-0.476,0.196,0.629,0,3
D-114,2024-11,36.28,34.65,0.055,-0.465,0.546,1,3
D-114,2024-12,49.7,31.13,0.109,-1.737,0.55,1,3
D-115,2021-01,67.59,48.08,0.174,0.293,0.468,1,4
D-115,2021-02,74.26,54.16,1.216,1.029,0.452,1,2
D-115,2021-03,76.77,61.06,2.505,0.239,0.444,5,4
D-115,2021-04,69.52,73.39,1.697,0.744,0.395,3,7
D-115,2021-05,78.37,78.12,0.529,2.137,0.353,4,6
D-115,2021-06,72.99,79.08,1.237,0.119,0.367,0,8
D-115,2021-07,59.24,69.22,1.384,1.754,0.411,2,2
D-115,2021-08,51.36,64.0,1.075,0.365,0.485,0,4
D-115,2021-09,43.02,54.59,-0.573,-0.532,0.427,4,3
D-115,2021-10,44.07,41.85,1.382,0.626,0.539,2,3
D-115,2021-11,47.42,32.24,0.963,-1.619,0.534,1,4
D-115,2021-12,53.75,32.04,1.536,0.004,0.553,0,0
D-115,2022-01,65.3,38.55,2.444,-0.403,0.514,0,2
D-115,2022-02,74.32,43.25,1.288,0.363,0.481,1,4
D-115,2022-03,82.42,59.54,0.731,0.531,0.455,2,4
D-115,2022-04,84.0,64.71,1.431,1.078,0.403,2,7
D-115,2022-05,70.47,73.69,0.714,1.727,0.343,2,3
D-115,2022-06,61.75,87.22,0.72,1.589,0.346,0,5
D-115,2022-07,57.61,76.6,-0.164,0.772,0.378,0,5
D-115,2022-08,50.71,68.48,0.005,1.868,0.367,2,3
D-115,2022-09,49.68,58.6,-0.877,-0.096,0.421,0,5
D-115,2022-10,49.38,44.59,0.184,0.332,0.427,3,5
D-115,2022-11,54.0,41.2,-0.005,-0.472,0.467,0,1
D-115,2022-12,68.05,40.32,0.302,-0.634,0.523,1,3
D-115,2023-01,74.59,38.45,1.854,-0.094,0.497,1,5
D-115,2023-02,83.98,41.82,2.44,-0.718,0.483,3,3
D-115,2023-03,87.79,54.25,1.332,0.796,0.399,1,1
D-115,2023-04,88.49,70.58,3.0,0.841,0.358,2,2
D-115,2023-05,80.32,78.66,1.43,1.51,0.385,4,5
D-115,2023-06,60.33,73.43,1.006,-0.451,0.382,3,5
D-115,2023-07,49.97,69.91,-0.797,2.154,0.357,0,2
D-115,2023-08,35.24,67.52,-0.433,2.188,0.408,1,2
D-115,2023-09,38.07,60.3,-1.003,0.372,0.401,0,4
D-115,2023-10,37.7,49.31,-1.262,0.636,0.495,1,0
D-115,2023-11,48.47,36.06,-0.135,-0.074,0.576,1,2
D-115,2023-12,62.9,34.31,0.88,0.81,0.605,2,4
